prevailing_wage,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,has_job_experience_Y,requires_job_training_Y,no_of_employees_Medium_Sized(2500-7500employees),no_of_employees_Large_Sized(>75000employees),yr_of_estab_Newer_Estab(>1990),region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Not_Hourly,full_time_position_Y
14164.91,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
57872.65,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
137728.03,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1
127548.46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
86588.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
82426.28,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
125284.22,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
43139.46,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
6679.43,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
59877.19,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1
108002.37,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
26477.09,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
197708.33,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
53261.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
9893.5252,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
184556.44,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
157071.33,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
83162.23,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
31839.859999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
106680.94,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
7215.39,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
93038.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
128504.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
10659.75,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1
57222.86,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
201102.03,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
56197.6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
41728.7416,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
287433.9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
114913.17,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
16085.2276,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7452.71,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
150937.75,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
15683.14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
52233.72,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1
136069.56,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
20609.82,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
83415.56,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
65847.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
88695.99,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
60490.62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
42413.53,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
47731.42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
35841.92,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
89782.61,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
53587.65,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
93123.34,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
96394.87,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
196354.31,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1
141461.62,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
74364.1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
44716.35,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1
43372.175599999995,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
140840.72,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
90643.67,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
41924.85,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
45067.85,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
27589.21,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
29022.98,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
118822.94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
71005.24,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
10975.62,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
34957.73,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1
78649.84,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
17935.5956,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
72224.12,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
49390.5,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
1601.5792000000001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
25472.74,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1
32825.07,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
51184.36,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1
46605.1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
187478.91,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
4575.97,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
220280.21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
205657.48,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
4077.71,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
60248.65,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
43433.1612,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
171973.75,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
124940.96,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
20429.94,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1
6114.68,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
147720.14,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
108873.34,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1
99361.22,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
102877.5,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
61084.99,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
98546.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
55677.82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
107563.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
87530.84,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1
63891.04,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
49192.3588,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
148620.51,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
26913.9988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
59142.58,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
131406.31,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
60056.92,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
135276.15,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
51670.91,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1
84359.98,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
145335.14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
70530.13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
191148.27,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
5570.9004,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
12559.26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
135425.43,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
115219.03,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
94290.2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
252808.74,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
61687.78,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
63881.17,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
66573.02,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
86440.77,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
159217.27,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
37804.1872,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
32960.69,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1
44820.86,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
102534.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
48119.07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
26317.22,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
99260.93,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
87929.86,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
80671.62,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1
17721.15,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
94141.29,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
14261.5668,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
36873.6732,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
88318.4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
262777.69,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
63217.12,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1
5340.400000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
103913.4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
92524.19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
57166.04,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
122388.47,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1
36482.929599999996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
134089.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
147795.3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
67260.79,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
142793.24,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
90877.52,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1
56585.82,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
15244.31,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
12915.3804,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99352.19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
46103.9748,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
51060.2,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1
21724.59,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1
42600.98,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
36973.18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
65315.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
44641.43,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
173423.09,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
46874.93,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
144778.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
75349.78,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
95153.67,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
20324.9384,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
87035.55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
28036.68,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
14261.155999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
79847.2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
25234.72,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
67129.67,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1
80512.92,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
132865.77,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
22297.15,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
104833.47,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
15247.48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
77988.29,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
85454.66,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1
64806.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
12186.69,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
21104.66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
17510.880400000002,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
163771.16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
92358.02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
63045.57,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
2039.7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
8896.841199999999,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
71491.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
102158.17,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
65786.82,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
89419.65,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
152369.01,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1
100124.1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
41762.93,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
47916.58,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1
19367.11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
80640.83,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
3455.15,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
70095.25,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1
68057.99,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1
91027.19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
165398.74,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
139028.36,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
91077.14,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
66469.19,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
47077.85,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
130706.81,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
68021.59,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
38133.81,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
107762.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
124829.82,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1
62327.78,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
25151.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
76181.99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
147320.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4361.93,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
40369.43,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1
60783.29,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
11606.1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
59219.91,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
45733.28,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
116261.45,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
268204.62,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
90102.83,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
40457.91,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1
42287.49,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1
7710.84,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
99702.16,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1
60249.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
89394.88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
9912.5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
80500.16,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1
11582.63,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
69070.06,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
68330.77,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
95354.17,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1
132837.86,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
148124.24,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
119087.02,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
76224.64,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
5764.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
85459.81,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
30929.22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
33553.2548,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4164.47,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
30881.58,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
41560.63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
105094.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
122622.08,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
21732.906,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
82905.54,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
76124.64,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
125122.1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
69560.34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
80767.52,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
91683.19,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
4424.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
105869.16,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1
257994.73,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
50147.21,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
146605.22,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
121012.65,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
88641.79,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
424.47,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
27678.35,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
35751.52,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
103897.57,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1
10667.8624,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
56815.07,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
111414.29,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
44389.03,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
94229.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
8094.839999999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
18854.43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
46766.89,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
85490.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
44633.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
46290.18,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
90735.69,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
110435.4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
154543.07,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
123125.64,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
92377.97,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
167811.85,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
129812.29,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
63031.67,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
49458.33,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
127759.73,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
82805.44,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1
55306.67,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
135156.71,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
78982.26,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
1103.42,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
109375.33,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
30866.77,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1
36754.71,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1
47470.12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
96602.77,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
177047.66,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1
128890.94,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
50739.74,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
127778.82,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
38027.8496,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4553.76,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
64224.7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
43468.88,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
107293.44,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
14835.36,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
63411.23,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
99266.38,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
32756.01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
98180.29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
126315.79,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
61313.61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
61907.18,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
137316.75,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
96534.53,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
71651.56,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
116331.89,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
86157.92,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
90315.05,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
50626.61,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
122130.73,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
37995.692800000004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
